simulation,sample_size,total_return,max_drawdown,sharpe_ratio,total_trades,win_rate,profit_factor,expectancy,net_profit,largest_win,largest_loss,avg_trade_duration
513,7000,-0.0007264567968824849,-0.0009352941186232855,-0.4098980683927293,363,0.3746556473829201,0.7199436268271034,-0.020041965232503012,-7.275233379398596,1.0150232846418332,-0.5555784240189885,14.48209366388889
514,7000,-0.0008887277510879357,-0.0010555982397240818,-0.5215661849431009,385,0.37402597402597404,0.6801144411293679,-0.023111709673532974,-8.898008224310196,0.5587126195248274,-0.3271535243576049,13.215584415555556
515,7000,-0.0010023822159231713,-0.0012072008736275165,-0.5279956784711697,360,0.375,0.635997901564049,-0.027873107511342282,-10.034318704083226,1.1467692867691655,-0.9564140899962709,15.775
516,7000,-0.0012055458714787164,-0.0013350239509837916,-0.7032424986324508,366,0.37158469945355194,0.5757156739921072,-0.03296860415072019,-12.066509119163591,0.38367941996497773,-0.9755747015375174,14.396174863333332
517,7000,-0.001002522856377982,-0.0011336477464548808,-0.5507499192586272,379,0.38522427440633245,0.6492569186243154,-0.02648080513522727,-10.036225146251134,1.0399137671418415,-0.4962837327023983,14.063324538055555
518,7000,-0.0007791744144540644,-0.0009540942699733976,-0.46349169762939807,368,0.38315217391304346,0.7042884434213431,-0.021203157997068726,-7.802762142921289,0.605562877238842,-0.5433205790804888,14.038043478055556
519,7000,-0.0008802733177890331,-0.0010714296448302196,-0.5105834157498352,385,0.37662337662337664,0.6888923512058364,-0.022892903490640354,-8.813767843896539,0.6278235571137596,-0.47497711401537573,14.781818181666667
520,7000,-0.0009449908242029778,-0.0011257671145314687,-0.5218471750715252,378,0.37566137566137564,0.6635729305661026,-0.02502796150180322,-9.460569447681607,1.027852855771166,-0.564059411550016,15.150793650555556
521,7000,-0.0010091324789487772,-0.0012452039485716972,-0.5601721154676103,350,0.38571428571428573,0.6242147799840047,-0.028864403233154846,-10.102541131604195,0.9912343327935703,-1.1706829553421934,15.417142856944444
522,7000,-0.0007036477788895354,-0.0008903589417692274,-0.4249077881069814,345,0.39710144927536234,0.7042005843445923,-0.02042765457224182,-7.047540827423433,0.6480742207142223,-0.44573447522110193,16.101449275277776
523,7000,-0.0011352955864251271,-0.001323706599855541,-0.6300176267838685,398,0.3768844221105528,0.6293754796343847,-0.02855292273971919,-11.364063250408236,0.6889049584543872,-0.46746641543372164,14.386934673333334
524,7000,-0.0014709992454754683,-0.0016651105763349494,-0.8336279220621339,336,0.31547619047619047,0.4790597709040227,-0.04381274913023927,-14.721083707760393,0.6774440244975657,-0.6302277044026453,15.702380952222223
525,7000,-0.0009138459996805978,-0.0010024735055350212,-0.5297231114711984,368,0.37228260869565216,0.6598547865264222,-0.02488557279103821,-9.157890787102055,0.692735736954939,-0.6152939071432948,13.543478260833334
526,7000,-0.0012044640082678598,-0.0013397127783986433,-0.7198615472564119,370,0.3783783783783784,0.5779196910762192,-0.03258277452787455,-12.055626575313589,0.5345488838722493,-0.6792872964289435,13.762162161944444
527,7000,-0.0009998501040530754,-0.0011266106169679916,-0.5633049339884458,380,0.35789473684210527,0.6457633822474935,-0.026340056247845266,-10.009221374181202,0.8030963846655373,-0.875013183644148,13.523684210277779
528,7000,-0.0005642396319228283,-0.0007215120223399592,-0.33580817544706276,365,0.39452054794520547,0.7735417222776796,-0.015512992987385142,-5.662242440395573,0.5847513240497423,-0.40747481983755274,15.139726027222222
529,7000,-0.0013811332263348958,-0.0015598987263876552,-0.7298305710559079,394,0.3401015228426396,0.5836804677568078,-0.035082642042135175,-13.822560964601259,0.6248466467015774,-0.6460781382761184,14.606598984722222
530,7000,-0.0008712743059160858,-0.0011211704805109547,-0.5119781479265649,363,0.3884297520661157,0.6724983726924858,-0.024032495321074487,-8.72379580155004,0.7274366123645013,-0.6357741800184243,15.399449035555556
531,7000,-0.001180785393451697,-0.001403696312408077,-0.6728653751762098,399,0.3609022556390977,0.6013004944288783,-0.02962148047546377,-11.818970709710047,0.8926251436520978,-0.627692949028259,13.233082706666666
532,7000,-0.0011038526938622454,-0.0012408994678882637,-0.6632317719759419,395,0.36455696202531646,0.6204592034244728,-0.027972500725253265,-11.049137786475036,0.8097354619527691,-0.5119213480735867,13.62784810111111
533,7000,-0.0011683495030050835,-0.001248743155989524,-0.7072601448749849,368,0.358695652173913,0.5750484502053892,-0.03177735340274043,-11.69406605220848,0.5413578202094635,-0.5550640917305582,13.771739130277778
534,7000,-0.0009222562175171333,-0.0010955790291743521,-0.5167863134158637,388,0.39690721649484534,0.6772104607938993,-0.023798087757051944,-9.233658049736153,0.31693829401578255,-0.7426483211940359,14.097938144166667
535,7000,-0.0007633025974051634,-0.0008917493434860886,-0.45930365690323766,373,0.38337801608579086,0.7008161416262557,-0.02049204152184949,-7.643531487649863,0.559241475124825,-0.3517121207376168,13.914209115277778
536,7000,-0.0009305682754818917,-0.001114738838524724,-0.5238952122320116,351,0.3732193732193732,0.6461619664537578,-0.02654350883519093,-9.316771601152013,0.6454030737326067,-1.0551219679510817,15.54131054111111
537,7000,-0.0012182823937426292,-0.001315717052758129,-0.691564887872559,369,0.35501355013550134,0.5735543901826639,-0.033064895576700906,-12.200946467802638,0.8375592483651676,-0.47417110517093725,15.742547425277778
538,7000,-0.0011377705385313675,-0.0011905084014690146,-0.6569200638942551,364,0.3626373626373626,0.597960268893949,-0.031286299709928356,-11.388213094413924,0.7280763343939253,-0.36112841509021604,14.82142857138889
539,7000,-0.0009699298833305875,-0.0010861646092148458,-0.5340505305412476,367,0.37057220708446864,0.6560478381557936,-0.02645832217875896,-9.71020423960453,0.8907605793480426,-0.7724930769658088,15.228882833611111
540,7000,-0.0010061645710749871,-0.0011538651187593132,-0.604854653542051,376,0.38563829787234044,0.6240585572838023,-0.02678908829787617,-10.07269720000145,0.31782651225181413,-0.5386617343184431,15.638297872222223
541,7000,-0.0006527547275414691,-0.0007681636133156154,-0.39313549855456636,371,0.39892183288409705,0.7444359923665553,-0.01762279717187719,-6.538057750766441,0.45495749123173973,-0.3641739401844459,15.469002695277776
542,7000,-0.0011917473474151847,-0.0014050698266524215,-0.6751023277918538,391,0.36828644501278773,0.5998747444538021,-0.03050769029758786,-11.928506906356855,0.5089196078517093,-0.5621106753035537,13.89258312
543,7000,-0.0010978062951744504,-0.0012532236217930404,-0.6099252303800292,384,0.3984375,0.6291036607453179,-0.02861582744428051,-10.98847773860372,0.4018435746569076,-1.1281888929319372,13.09375
544,7000,-0.0009793578285994954,-0.0011761799026428874,-0.5921996070597855,365,0.38082191780821917,0.6372236607735482,-0.02683172133152229,-9.793578286005637,0.46020895459700417,-0.4530861705482943,12.495890410833333
545,7000,-0.0008972316109087842,-0.0010913627724310608,-0.4764746765983114,358,0.3715083798882682,0.668933645141809,-0.025093934118951076,-8.983628414584484,0.8947308248830323,-0.6197445508571995,14.703910614444444
546,7000,-0.0010373747438143254,-0.0011581207851468207,-0.6238679733853024,343,0.3673469387755102,0.5958258587099363,-0.03030350947390731,-10.394103749550203,0.6499094191440065,-0.3983575545827435,17.62390670527778
547,7000,-0.0007974686548192039,-0.0009109839910981463,-0.47840789620311125,363,0.3691460055096419,0.6922825248700094,-0.021997626016018478,-7.98513824381471,0.7262018698031752,-0.4728343245669403,14.85674931111111
548,7000,-0.0009821396723211364,-0.0011490702998089811,-0.5412785857415733,374,0.3582887700534759,0.6419294112188163,-0.02628844402592815,-9.831878065697126,1.0681134548301208,-0.4795669257766981,13.366310160277777
549,7000,-0.0010273678469038714,-0.0011586285293187757,-0.5826012726100992,381,0.3753280839895013,0.6387973390756891,-0.026994015098339007,-10.284719752467154,0.6781678642458693,-0.4896954294742716,14.679790026111112
550,7000,-0.001331490066277911,-0.0015146473660234054,-0.7182804548345909,371,0.3557951482479784,0.5566783525247273,-0.03591888250631289,-13.325905409842079,0.425272017369404,-1.2162526912707834,14.506738544444444
551,7000,-0.0012115090703542592,-0.001326812064069554,-0.6687816537523151,357,0.3389355742296919,0.5836582967515406,-0.033965766692245165,-12.125778709131524,0.9735714371520938,-0.5277670490331682,15.731092436944445
552,7000,-0.0007306883630883021,-0.0009004254480304736,-0.37582820176156306,383,0.38642297650130547,0.743458201451388,-0.01910668962860014,-7.317862127753852,1.2481770622769686,-0.9315190486356055,14.989556135555556
553,7000,-0.0009298824585544935,-0.0010595913293154808,-0.5464995772208854,366,0.4016393442622951,0.6592424781168568,-0.025435685921592024,-9.309461047302683,0.37422153556511334,-0.7711572338049427,14.087431693888888
554,7000,-0.0008530900773588655,-0.0010494557469173584,-0.49089316055491705,381,0.3779527559055118,0.6892192858011306,-0.02241907092578145,-8.54166602272273,0.5409954349199193,-0.6455275182347023,13.7637795275
555,7000,-0.0006925770890329659,-0.0008653064937008726,-0.40292659358764876,362,0.4088397790055249,0.7336505483975946,-0.01916250774472706,-6.9368278035912,0.42369295576874566,-0.6118864144031902,15.016574585555556
556,7000,-0.0010004649534672352,-0.001222392591345124,-0.5594751794832281,379,0.37467018469656993,0.6457970058515643,-0.026426696032689996,-10.015717796389506,0.6933124551596989,-0.9846598824748808,14.179419525
557,7000,-0.0007947631253349755,-0.0009747751663173734,-0.46494665745619906,362,0.39502762430939226,0.6915152725854343,-0.021985376953203073,-7.958706457059506,0.4249982896559159,-0.33805108994303845,15.151933701388888
558,7000,-0.0012530595214169807,-0.0013986371641121916,-0.7300971934555912,415,0.3542168674698795,0.600787631980014,-0.030220822731310715,-12.54164143349395,0.5623222987327896,-0.4348142002044767,13.074698795
559,7000,-0.0008452166484205009,-0.0009859591298189117,-0.4709386044303685,376,0.3829787234042553,0.6924998715493991,-0.022508794827703016,-8.463306855216334,0.5469919264851458,-0.4694475222531517,13.94414893611111
560,7000,-0.0008941243728047993,-0.0010364293011841978,-0.5105232617598207,371,0.3881401617250674,0.6685019672826571,-0.024152784865639536,-8.960683185152266,0.49537409599166154,-0.7857655252589452,14.563342318055556
561,7000,-0.0010242506715205308,-0.0012034990952053703,-0.5772402189462499,382,0.3769633507853403,0.6421528334815417,-0.026841646437949132,-10.253508939296566,0.776488416795125,-0.7298273921261897,13.908376963333334
562,7000,-0.0010432354626449523,-0.0011228372319241316,-0.5759815677293982,392,0.3852040816326531,0.6500341208748805,-0.026664130588015367,-10.452339190502023,0.42163012659023463,-0.7529219795077963,13.93877551
563,7000,-0.0010294648976117969,-0.0011401829050060892,-0.6131140671999106,390,0.3641025641025641,0.6329809339293355,-0.026424709401036084,-10.305636666404077,0.48821369168303275,-0.5849344640163351,13.692307692222222
564,7000,-0.0010005912334034293,-0.0011508202903943473,-0.5341141710278984,360,0.3861111111111111,0.6518905787645607,-0.02785140642422467,-10.02650631272088,0.8141601441607514,-0.6856787024464067,15.994444444444444
565,7000,-0.0010872771514326815,-0.001247516532323425,-0.6625273553425494,364,0.3516483516483517,0.6006124793278229,-0.029899094142294906,-10.883270267795353,0.5918926435035221,-0.3943716328326513,14.593406593333334
566,7000,-0.0009529379446888925,-0.0011295981173111418,-0.5411593473116351,376,0.3829787234042553,0.6539872956195477,-0.02537362426542155,-9.540482723798501,0.5817709613066261,-1.0024812047720162,14.507978723333332
567,7000,-0.0012094695931926254,-0.0013217438534709799,-0.6829979638035413,363,0.3608815426997245,0.5761775993773195,-0.03337198281083928,-12.114029760334656,0.7614150286867837,-0.8054248526397337,15.311294765833335
568,7000,-0.0007724602936876182,-0.0009383081939751719,-0.44914785472419344,338,0.3875739644970414,0.6927448056697555,-0.02288513071646603,-7.735174182165512,0.9737222042948805,-0.44011300393028774,16.029585798611112
569,7000,-0.0009461429113502163,-0.001177640059806576,-0.5069000210220005,376,0.38563829787234044,0.6671487382259569,-0.025191716284995128,-9.472085323158172,1.0160506413081947,-0.7099512221369022,15.215425531666666
570,7000,-0.001115965679949295,-0.0012882415660097834,-0.6504614346424463,388,0.38402061855670105,0.6205854762447766,-0.028790656629347967,-11.17077477218701,0.6765921965644535,-0.8354811037109866,13.23195876277778
571,7000,-0.0010607786098387805,-0.0012229282265874073,-0.5917507991451263,393,0.35877862595419846,0.63847092618507,-0.027018599676550785,-10.618309672884461,1.2309775912201515,-0.5206779969822848,13.575063613055557
572,7000,-0.00103507713100189,-0.0011898028207771858,-0.6032754288408672,367,0.35967302452316074,0.6222016635838243,-0.02823351624752743,-10.36170046284257,0.5414250509576938,-0.6199558046855743,14.297002724722223
573,7000,-0.0010329211901609597,-0.0011705393954538502,-0.6213503768291762,373,0.3806970509383378,0.626840485607925,-0.027722199001910648,-10.340380227712675,0.5353915471262048,-0.6116916825852727,14.941018766666668
574,7000,-0.0010993588388108037,-0.0012610387864474752,-0.6033964830921869,359,0.3816155988857939,0.614539771734971,-0.030653744677467093,-11.00469433921069,0.40563273032857844,-0.7769600658008835,16.40389972138889
575,7000,-0.0011479409865383786,-0.001299079786646871,-0.6621054058089471,387,0.36175710594315247,0.6146127017504153,-0.02969001210454323,-11.49003468445823,0.7398997943674561,-0.5423674631946044,13.493540051666667
576,7000,-0.0011132284633204109,-0.0012631758619576431,-0.6185944124216354,382,0.36910994764397903,0.6175372925821698,-0.02917001882111156,-11.14294718966461,1.05566959392208,-0.5011580656958049,13.565445026111112
577,7000,-0.0013463061207099598,-0.001374694891626952,-0.809958823960091,397,0.35768261964735515,0.5491290226927183,-0.03393981205336116,-13.47410538518438,0.35646035810490034,-0.4182691450106816,12.607052896666666
578,7000,-0.0008845839371539114,-0.0010334384806697926,-0.5191726752608603,367,0.3760217983651226,0.6595768258336274,-0.024157920028929115,-8.865956650616987,0.3485612979807259,-0.7363938011648381,13.746594005277778
579,7000,-0.0009697721165759503,-0.0011491544479895455,-0.5703140943054223,377,0.3713527851458886,0.6515432782725419,-0.025751627644041757,-9.708363621803745,0.9014746837029713,-0.7018659729862178,14.631299734722221
580,7000,-0.0008148700716281383,-0.001000697527151715,-0.466287160512052,376,0.3776595744680851,0.694731342437724,-0.021700641663581363,-8.15944126550659,0.6198654336445475,-0.45708935021094266,15.082446808333334
581,7000,-0.0008591431941353221,-0.0009415884195046601,-0.5247114112412291,355,0.38028169014084506,0.6581842894536951,-0.024230780478327968,-8.601927069806422,0.42978161058268,-0.40519998823280245,14.554929577222223
582,7000,-0.0008789563151120092,-0.0010140621403458578,-0.4960903869732562,375,0.384,0.6790814070688111,-0.023467794335188613,-8.800422875695734,0.5571774432587828,-0.9710397032293758,14.237333333333334
583,7000,-0.0010709977800148409,-0.0012235896948413355,-0.6156270445601486,381,0.37270341207349084,0.6285844963633117,-0.02813730434483258,-10.720312955381218,0.7833704342100626,-0.422190093493459,14.076115485555555
584,7000,-0.0007000591156882365,-0.0008191678239591056,-0.3791804359915269,391,0.39641943734015345,0.74611277748238,-0.01793105953579152,-7.011044278494488,0.8615926814496935,-0.8369532627047205,14.437340153333333
585,7000,-0.0010297969628742067,-0.0011199918986108176,-0.5678553907987036,373,0.36193029490616624,0.6305127611184486,-0.027637787548228966,-10.308894755489408,0.6243242804000578,-0.4015709371771169,15.506702412777777
586,7000,-0.0011170911561515823,-0.0012031257473100047,-0.6236424660224908,383,0.36553524804177545,0.6142876259144301,-0.029194515249530685,-11.181499340570255,0.9142250711158759,-0.5491884936296338,13.744125326111112
587,7000,-0.0009053482489789531,-0.001047100485482783,-0.5099386514984315,365,0.3863013698630137,0.6727464566443396,-0.024832889879322216,-9.064004805952614,0.43372617441664163,-0.5810727335764503,15.016438356111111
588,7000,-0.0011508207998000217,-0.0012466261948323233,-0.7231557798452054,376,0.35106382978723405,0.5903306656503535,-0.030635152710396463,-11.518817419109073,0.4244696106951623,-0.36054913353586654,13.3617021275
589,7000,-0.0008823056810229901,-0.0010668983371346957,-0.5181864926060602,364,0.3873626373626374,0.6645081064851238,-0.024269274745350122,-8.834016007307444,0.544169919212918,-0.7699631027065988,14.475274724999998
590,7000,-0.0007751892759360998,-0.0009982040096676666,-0.4448042186852425,383,0.39425587467362927,0.7159099021587166,-0.020268668167563827,-7.762899908176948,0.9916420068012071,-0.5694302317825095,13.553524804166665
591,7000,-0.0011038360953118172,-0.001257954860942759,-0.62168615247674,405,0.35555555555555557,0.6415761237991696,-0.027282730161714036,-11.049505715494188,1.005433760277041,-0.511375608468646,13.767901234444444
592,7000,-0.0010031461913846216,-0.0010862909747353996,-0.5722669412384687,380,0.3763157894736842,0.6402886745899231,-0.02642634377861907,-10.042010635875243,0.8159137253882494,-0.6237878954471969,14.281578947222222
593,7000,-0.0012199401546940862,-0.0012946670766374035,-0.6885298119255372,391,0.35805626598465473,0.5960467586494083,-0.031226348178529498,-12.209502137805032,0.49091369798646867,-0.7555075259189264,13.626598465277779
594,7000,-0.0008888992003347084,-0.0010694305751434339,-0.509639463210345,391,0.38107416879795397,0.6887062934181981,-0.022761042328086775,-8.89956755028193,0.6925462213404895,-0.4352256784829666,13.8670076725
595,7000,-0.0011180246662432182,-0.0012131548528614576,-0.6584564393515351,344,0.39244186046511625,0.5818663505810365,-0.03250071704197425,-11.18024666243914,0.3923346952923014,-0.5612135286734506,16.49127906972222
596,7000,-0.0007161623153377149,-0.0008605393683841612,-0.4088938061112887,370,0.3837837837837838,0.7228968562158368,-0.01935573825231711,-7.161623153357336,0.5099515140176556,-0.8534663653664569,15.181081080833334
597,7000,-0.0011078984515888806,-0.001292525221381817,-0.6814282555671769,386,0.36528497409326427,0.6017362703789432,-0.028729238629835424,-11.089486111116472,0.5485144157613216,-0.308291498708353,13.823834196666667
598,7000,-0.0008994504969483387,-0.0010540974992261309,-0.5282399240897909,387,0.40310077519379844,0.6763669431715631,-0.023270069467190672,-9.005516883802791,0.4782373697462552,-0.515322421788198,14.78294573638889
599,7000,-0.0008959217377747336,-0.0010778809150361708,-0.48823615182564584,393,0.3842239185750636,0.6951194580823596,-0.022825194868464578,-8.970301583306576,0.7833723379575028,-0.7371239669402628,14.511450381666666
600,7000,-0.0007222690655988117,-0.00088066926662518,-0.4093041920858617,375,0.4026666666666667,0.7264196379831259,-0.019288573337222906,-7.233215001458596,0.5638645516232201,-0.7897256236480906,14.911999999999999
601,7000,-0.001071997919828027,-0.0012775653195281848,-0.598854125706242,359,0.34540389972144847,0.6066642707680785,-0.029891498861856818,-10.731048091406599,0.8281505931166201,-0.6879097521821285,14.3704735375
602,7000,-0.0011225027431828493,-0.0012155701637620031,-0.6701883581462165,388,0.37371134020618557,0.6118530994166822,-0.028930483071634497,-11.225027431794189,0.37746723258940035,-0.5052777561881453,14.007731958611112
603,7000,-0.0011587937820901062,-0.001400520749497759,-0.6487460493694615,349,0.3438395415472779,0.5885310781598306,-0.03326068429176499,-11.60797881782598,0.5255834427232731,-0.6100654906454965,16.040114613055554
604,7000,-0.0014103957442295723,-0.001490588528026021,-0.7705308238066326,364,0.3269230769230769,0.5270686202807507,-0.03877569532999698,-14.1143531001189,0.48164726787909484,-1.3079548610138356,13.777472527222223
605,7000,-0.001023717554490213,-0.001106143709629514,-0.5920093265984582,367,0.3460490463215259,0.630886877781844,-0.027922622812935297,-10.247602572347255,0.7026057043594282,-0.3387118502674952,14.934604904444445
606,7000,-0.0012621984786339454,-0.0013982966252915582,-0.7274435127475458,388,0.32989690721649484,0.5828661308462095,-0.03255675214981138,-12.632019834126815,0.7292593557293507,-0.6733997179003616,12.817010309166667
607,7000,-0.0011107910011547574,-0.0012514564477158012,-0.6496244062990103,367,0.37329700272479566,0.5969023191606755,-0.030294081437411455,-11.117927887530005,0.5887489836514176,-0.9094640667199582,14.833787465833332
608,7000,-0.0009637246966209205,-0.0011227963118390462,-0.5662912713996701,381,0.3753280839895013,0.6497770054450234,-0.02532191965381691,-9.64765138810424,0.5874007725928333,-0.8533774017157889,13.288713910555556
609,7000,-0.0011302843122084597,-0.0013378894934028723,-0.6463432090686256,382,0.36387434554973824,0.6103090462565067,-0.029617944376724124,-11.314054751908614,0.3364987781734814,-0.6849937465220944,13.617801046944443
610,7000,-0.0015123936521735232,-0.0016615264291457963,-0.8083292680144505,370,0.34864864864864864,0.5097551494215755,-0.04093149358557292,-15.144652626661976,0.5783897842097282,-1.2091529358636763,14.675675675555556
611,7000,-0.0012197777020033754,-0.0013896489601961162,-0.6860586337259528,418,0.35167464114832536,0.6153982945348772,-0.029207682399177315,-12.208811242856115,0.697014913352716,-0.6733841367589312,13.734449760555556
612,7000,-0.0009094696607498917,-0.0010122804636330711,-0.5220373033644203,376,0.39095744680851063,0.6616556363810219,-0.024215623492782952,-9.10507443328639,0.7439354562363055,-0.6093582411564367,14.140957446666667
613,7000,-0.0010052382714686246,-0.0010815622476945232,-0.5685411299623329,367,0.39509536784741145,0.6314839308461784,-0.027420547843457363,-10.06334105854885,0.43365945688072044,-0.9952190846352584,14.438692098055556
614,7000,-0.0012326745987054893,-0.0013421250918336227,-0.6528598075067991,375,0.3546666666666667,0.5870885081297008,-0.032898385171066066,-12.336894439149777,0.7010202267998145,-1.3370622920326363,14.869333333333334
615,7000,-0.0008835540188254526,-0.00099212060906318,-0.523611615958072,353,0.35410764872521244,0.6588014133940564,-0.025061407575015453,-8.846676873980446,0.6031522167808218,-0.507868948828115,16.011331444722224
616,7000,-0.0008373770311764019,-0.0009447094514083059,-0.47781371290380587,379,0.39577836411609496,0.6863381649437637,-0.022123335776583777,-8.384744259325249,0.5503344778588559,-0.5703709296922991,14.918205804722222
617,7000,-0.0008155016425753274,-0.0010212913526015312,-0.468613845727511,352,0.375,0.6835545383280682,-0.023199181468991414,-8.16611187708498,0.7528397245405212,-0.37426369827604467,16.670454545277778
618,7000,-0.0010109700771876306,-0.001121953588351971,-0.5976258864480855,372,0.3575268817204301,0.6285794402607034,-0.027205470152890765,-10.12043489687537,0.44696995827396674,-0.45728533038752983,14.642473118055555
619,7000,-0.0010031862285581155,-0.0011247485921256158,-0.5629322257032292,380,0.38421052631578945,0.646057900822893,-0.026427570479845522,-10.042476782341296,0.5131837758959489,-0.8097861071275435,13.344736841944444
620,7000,-0.0014541763515784623,-0.001603978038331476,-0.8324281104177728,365,0.34794520547945207,0.5128885175286959,-0.039869600594987835,-14.55240421717056,0.417912966655153,-0.8688928724646379,14.991780821666667
621,7000,-0.0011647190862709975,-0.0012855269733863816,-0.6399083273843831,367,0.36239782016348776,0.5965745087321022,-0.031736214884741765,-11.647190862700235,0.411599637557473,-1.2399616000234186,15.329700272222222
622,7000,-0.0011109509699432237,-0.0012837179050398846,-0.589198156259039,357,0.3753501400560224,0.6161870622338771,-0.031149839743848218,-11.120492788553811,0.5454638582316539,-0.9712626999980057,16.675070027777778
623,7000,-0.001117339851574252,-0.001272989358576241,-0.6326472399324953,397,0.37279596977329976,0.6271251482545739,-0.028172337517099397,-11.184417994288463,0.7527050194064512,-0.7659359144488942,13.748110831111111
624,7000,-0.0011608673535205526,-0.0013467275893972676,-0.6525637123525998,390,0.35384615384615387,0.611923122221677,-0.0297947294622284,-11.61994449026908,0.8813881505359558,-0.4746759753472472,13.135897435833334
625,7000,-0.0007367366383436092,-0.0009281591868720186,-0.4302861365559107,384,0.4140625,0.7287891108668834,-0.019214604494557676,-7.378408125910148,0.3723206831674433,-0.6860183346994437,14.598958333333334
626,7000,-0.0010109166581016326,-0.0011545128500738482,-0.5765576901544419,376,0.35106382978723405,0.638416845847307,-0.02691393688612794,-10.11964026918411,0.6410462737955714,-0.43823216219412825,14.78191489361111
627,7000,-0.0008954269832702266,-0.001015197010056463,-0.5281094847431391,375,0.392,0.668657911248504,-0.023906139439532126,-8.96480228982455,0.47938448001831707,-0.5240900097502383,15.096
628,7000,-0.0012214157760960006,-0.0013998332681095056,-0.6815282952856062,391,0.3657289002557545,0.597923690419741,-0.031265911771635665,-12.224971502709543,0.6982754696588419,-0.6215849222695526,13.585677749166665
629,7000,-0.000719025243874421,-0.0009360056155379201,-0.42594543562763115,367,0.4032697547683924,0.7259655252306352,-0.019622246010616073,-7.201364285896098,0.6038488648259192,-0.5369433093659669,14.68119891
630,7000,-0.0010113007089967141,-0.0011709827865547821,-0.5291525318423299,382,0.3717277486910995,0.6655100420323735,-0.02650320315661127,-10.124223605825506,1.0317078463444016,-0.6334337867464774,15.096858638611112
631,7000,-0.0009502566975303125,-0.0011454470457774144,-0.5563297682097197,357,0.36134453781512604,0.6396207370041338,-0.026648648241819,-9.51356742232938,0.6823848760729934,-0.5174176041713039,14.582633053055556
632,7000,-0.0010683135687419053,-0.001263075141385168,-0.6160201809152007,369,0.36585365853658536,0.6202157122476168,-0.02898084296919458,-10.693931055632802,0.9277252674436234,-0.6304364429929192,13.964769647499999
633,7000,-0.001050893318157614,-0.0011105536081315222,-0.6254568782395897,373,0.3753351206434316,0.6240228189687824,-0.028174083596758104,-10.50893318159077,0.6187259860086556,-0.5819785082755388,14.3217158175
634,7000,-0.0009824684531709864,-0.0011588936452663471,-0.5812465137052183,377,0.363395225464191,0.6469596869260745,-0.026088566058618652,-9.835389404099235,0.5199783660305489,-0.4200158476665167,14.832891246666668
635,7000,-0.000917107990284967,-0.001053711882794411,-0.5209418573744434,349,0.3954154727793696,0.6474198925485296,-0.026309413674772214,-9.181985372495504,0.5755196668150191,-0.8997717025947016,14.934097421111112
636,7000,-0.0009149494399773176,-0.0010989555196129004,-0.5134742030525289,362,0.39502762430939226,0.6680151963664656,-0.025305453171478545,-9.16057404807523,0.47310515111690526,-0.8622242903358688,16.651933701388888
637,7000,-0.0009106378319065697,-0.0011863426261277885,-0.4597539693248027,398,0.3969849246231156,0.6939621075642008,-0.022906772203639465,-9.116895337048508,0.8786158926986011,-0.9864267120364814,14.49246231138889
638,7000,-0.0007451309138788929,-0.0009295987975617707,-0.40633836678630836,342,0.3830409356725146,0.7052485571241759,-0.021818415261264754,-7.461898019352546,0.758317824529552,-0.9300592536670494,16.55263157888889
639,7000,-0.001160395040333242,-0.001291256211399559,-0.6787454855195095,386,0.34974093264248707,0.593101173195045,-0.030088412127892802,-11.614127081366625,0.5197983948865396,-0.6327635758115433,12.844559585277779
640,7000,-0.000955271874038408,-0.0011176937012662164,-0.5370869726406415,374,0.3609625668449198,0.6600241969114014,-0.025542028717657934,-9.552718740404067,0.7777572209488011,-0.5054345822494214,14.090909090833334
641,7000,-0.001168821829503031,-0.0012977459326501384,-0.6699548026986173,371,0.3638814016172507,0.6025418413148919,-0.031533309439869914,-11.698857802191739,0.6145830701812892,-0.6457379387945191,14.983827493055555
642,7000,-0.0012229270165677007,-0.0013825107411618322,-0.6877106566783358,388,0.3427835051546392,0.5943189503735165,-0.031547314329401485,-12.240357959807774,0.5141346900251968,-0.6037226385432777,13.871134020555557
643,7000,-0.0005569284358971345,-0.0008150077163298192,-0.321600972132813,378,0.41534391534391535,0.7900132836801367,-0.014788814115553356,-5.590171735679167,0.455954980984593,-0.665514689062778,15.02645502638889
644,7000,-0.0006328994908442838,-0.0007807093699642134,-0.38803264634911777,376,0.40691489361702127,0.7525726383749396,-0.01686041954168789,-6.339517747674645,0.3381182966843199,-0.34466687777670074,13.85638297861111
645,7000,-0.00048647848708787935,-0.0006078854096118108,-0.2966440786824938,350,0.4057142857142857,0.7923008453176824,-0.013929133918313297,-4.875196871409649,0.40230764247073786,-0.4944962838782895,13.845714285555557
646,7000,-0.0009777582292574151,-0.001137818132344728,-0.506935178725883,375,0.4,0.6642741922602066,-0.026101995772948562,-9.788248414855708,0.5105677906677725,-1.4561586641929036,15.309333333333333
647,7000,-0.0012192180830361394,-0.0013453820809650123,-0.7138089254364424,377,0.3395225464190981,0.5839787807906257,-0.03236763654667829,-12.202598978097715,0.5429393434626796,-0.38124972643151955,13.920424403055556
648,7000,-0.001070659676555806,-0.0012247240572203736,-0.6240034337910527,375,0.36,0.626084220303905,-0.02857919149737615,-10.717196811516054,0.4357025648437492,-0.7123370427649287,14.202666666666666
